740000465,Bredaryd station,57.176325,13.738072,0683,6504360,1377900
740000466,Lugnås station,58.644555,13.702213,1493,6991210,1620706
740000467,Ullånger busstation,63.010934,18.188362,2282,6521660,1398960
740000468,Lyrestad station,58.805209,14.056947,1493,6220517,1492304
740000469,Sturkö Kvarnen,56.112982,15.681544,1080,6694308,1645835
740000470,Öregrund färjeläget,60.340584,18.446302,0382,7128016,1748826
740000471,Sikeå E4,64.168449,20.925148,2409,6719792,1391392
740000472,Yttermalung gamla station,60.580801,13.823710,2023,6166067,1339580
740000474,Klågerup busstation,55.597571,13.260224,1263,6951804,1327652
740000475,Bruksvallarna,62.637121,12.444377,2361,6680437,1605314
740000476,Örbyhus station,60.228695,17.705770,0360,7216440,1754870
740000477,Byske busstation,64.953762,21.203287,2482,6490242,1354126
740000478,Källby station,58.510590,13.302226,1471,6476162,1273191
740000480,Uddevalla Kampenhof,58.349922,11.930438,1485,6948215,1313860
740000481,Fjällnäs Högfjällspensionat,62.598283,12.179992,2361,6621183,1428238
740000482,Grythyttan station,59.704246,14.530401,1863,6686207,1559755
740000483,Gysinge Brukshandel,60.289693,16.885486,2181,6526945,1408247
740000484,Hova station,58.854713,14.215387,1447,6849638,1556071
740000485,Näsviken Centrum,61.756645,16.866730,2184,7074185,1414916
740000486,Åkersjön,63.765046,14.080466,2309,6235460,1420983
740000488,Jämshög Bygatan,56.240676,14.530839,1060,6991010,1541526
740000489,Bispgården,63.026823,16.625271,2303,6359854,1397200
740000490,Klevshult station,57.352723,14.097368,0665,6941292,1332310
740000491,Funäsdalen busstation,62.545106,12.545374,2361,6615935,1619725
740000492,Arlanda Södra station,59.646172,17.928351,0191,6925088,1381704
740000493,Hede Härjedalen,62.418921,13.515579,2361,6935216,1417014
740000495,Klövsjö Torpvägen,62.519309,14.193676,2326,6446696,1523717
740000496,Falerum station,58.143424,16.207884,0561,6891403,1367804
740000497,Lofsdalen,62.112300,13.272369,2361,7152093,1765353
740000498,Lövånger busstation,64.371137,21.306149,2482,6349972,1322547
740000499,Älvsered,57.241178,12.865693,1382,6343397,1513745
740000500,Berga station,57.216344,16.032714,0821,6633665,1349784
740000501,Rottneros station,59.795240,13.129148,1766,6377654,1338330
740000502,Svenljunga busstation,57.495312,13.108623,1465,6898649,1450554
740000503,Ytterhogdal station,62.197255,14.855226,2361,6626088,1350491
740000504,Västra Ämtervik station,59.727558,13.147136,1766,6137736,1346003
740000505,Smygehamn Ängavägen,55.345402,13.377708,1287,6959057,1325175
740000506,Ramundberget,62.700914,12.388692,2361,6510375,1348971
740000507,Spiken,58.689394,13.200474,1494,6609213,1355058
740000508,Tolita station,59.577857,13.239823,1715,6374086,1452868
740000510,Ekenässjön station,57.489661,15.019304,0685,6295631,1459381
740000511,Hovmantorp station,56.785842,15.140662,0761,6491720,1365214
740000512,Götene busstation,58.527416,13.491418,1471,6417889,1291743
740000513,Gråbo busstation,57.836921,12.298349,1441,7078264,1529571
740000514,Backe busstation,63.810716,16.405257,2313,6464199,1257834
740000515,Henån busstation,58.234597,11.681344,1421,6493447,1469229
740000516,Borensberg busstation,58.562691,15.276490,0583,6291379,1336252
740000517,Simlångsdalen,56.720707,13.130410,1380,6352610,1368651
740000518,Anderstorp station,57.280395,13.627275,0662,6311441,1389282
740000519,Lagan Torggatan,56.916359,13.987339,0781,6215221,1313732
740000520,Påarp station,56.029265,12.817093,1283,6236974,1488399
740000521,Rödeby centrum,56.260703,15.618051,1080,6403473,1549191
740000522,Tjustskolan station,57.753293,16.631411,0883,6375967,1352844
740000523,Tranemo busstation,57.485120,13.351461,1452,6353029,1459008
740000524,Korsberga centrum,57.301195,15.125193,0685,6356046,1572440
740000525,Byxelkrok centrum,57.324394,17.007723,0885,6996585,1450827
740000526,Brunflo station,63.075860,14.832063,2380,7090556,1526221
740000527,Rossön södra,63.921243,16.339341,2313,6942387,1320226
740000529,Tänndalen,62.549243,12.309830,2361,6929523,1338718
740000530,Tännäs,62.442515,12.680771,2361,6425287,1363107
740000531,Blidsberg,57.930812,13.494388,1491,6927915,1399781
740000532,Vemdalen by,62.449579,13.863530,2361,6399001,1399264
740000533,Norrahammar station,57.704537,14.115452,0680,7037349,1555004
740000535,Näsåker busstation,63.440680,16.907150,2283,6274362,1373492
740000536,Traryd Skolgatan,56.579560,13.746558,0767,6251410,1355702
740000537,Skånes-Fagerhult kyrka,56.368480,13.470006,1257,7065796,1553165
740000538,Junsele busstation,63.696110,16.879872,2283,6396182,1397489
740000539,Taberg station,57.678836,14.086893,0680,6410451,1289805
740000540,Lerum station,57.769359,12.272317,1441,7140856,1753537
740000541,Ånäset busstn,64.279721,21.043304,2409,6618673,1351271
740000542,Bäckebron station,59.661352,13.166227,1766,6408666,1493954
740000543,Gullringen station,57.802565,15.703519,0884,6474640,1458324
740000545,Skänninge station,58.392951,15.092572,0586,6423576,1335063
740000546,Mollaryd station,57.905981,13.022767,1466,6393735,1441993
740000547,Ormaryd station,57.664803,14.833298,0682,6248362,1424704
740000548,Kyrkhult,56.357125,14.587154,1060,6242328,1343699
740000549,Örkelljunga busstation,56.283185,13.281349,1257,6467976,1537483
740000551,Ringarum centrum,58.333516,16.445028,0563,6427415,1335620
740000552,Torpåkra station,57.940615,13.029492,1466,6379893,1313790
740000553,Kinna station,57.505979,12.698240,1463,6399085,1290624
740000554,Landvetter Airport,57.667881,12.295939,1401,6302148,1385906
740000555,Ljungby busstation,56.832134,13.936111,0781,6616315,1619760
740000556,Arlanda Centralstation,59.649570,17.929186,0191,6389565,1277095
740000557,Lindome station,57.576096,12.078477,1481,6306495,1551886
740000558,Borgholm busstation,56.882286,16.656332,0885,6624546,1611474
740000559,Knivsta station,59.725703,17.786688,0330,6324030,1538973
740000561,Mönsterås busstation,57.041000,16.447231,0861,6231000,1482963
740000564,Nättraby hörnet,56.206887,15.530721,1080,6242384,1370314
740000567,Bjärnum busstation,56.291703,13.710735,1293,6438053,1323091
740000569,Vårgårda station,58.031203,12.810289,1442,7468971,1691409
740000570,Linaälv station,67.254719,20.242435,2523,7258252,1763942
740000571,Piteå busstation,65.319911,21.473603,2581,6251920,1516069
740000572,Bergkvara busstation,56.394803,16.065448,0834,6784983,1363306
740000573,Sälen centrum,61.156713,13.265801,2023,6892206,1317666
740000574,Grövelsjön fjällstationen,62.098591,12.312798,2039,6791011,1405416
740000575,Älvdalen busstation,61.223200,14.044507,2039,6484021,1530236
740000576,Söderköping busstation,58.478117,16.323432,0582,6388135,1376956
740000578,Norra Unnaryd väg 26,57.601487,13.747041,0680,7485518,1684220
740000579,Harrå station,67.407185,20.102854,2523,6422885,1273050
740000580,Kungälv busstation,57.872597,11.979594,1482,6231626,1439718
740000583,Asarum Storgatan,56.208993,14.833818,1082,6209852,1430941
740000584,Hällevik hamn,56.012282,14.698040,1083,6421954,1269288
740000585,Ytterby station,57.862332,11.917246,1482,6455189,1492905
740000587,Brokind station,58.220250,15.684465,0580,6213594,1429754
740000588,Mjällby centrum,56.045711,14.678034,1083,6803325,1513900
740000589,Alfta Centrum,61.344906,16.064799,2121,6806769,1500691
740000590,Edsbyn Centrum,61.376057,15.818006,2121,6193912,1366362
740000591,Hörby busstation,55.855576,13.671156,1266,6875317,1565666
740000592,Bergsjö busstn,61.985487,17.057721,2132,6453317,1546932
740000593,Valdemarsvik busstation,58.201013,16.603347,0563,6455688,1318492
740000594,Nossebro busstation,58.187451,12.718910,1445,6754142,1568616
740000596,Hamrångefjärden,60.897854,17.069232,2180,6241186,1512108
740000597,Brömsebro E22,56.298521,16.000817,1080,6846909,1467260
740000598,Los Norrbyn,61.734850,15.185612,2161,6869115,1574160
740000599,Harmånger torget,61.928289,17.217129,2132,6452141,1391197
740000600,Tidaholm busstation,58.179529,13.955820,1498,6837116,1567568
740000601,Iggesund Konsum,61.642455,17.079719,2184,6883344,1575269
740000602,Gnarp station,62.055707,17.244239,2132,6975760,1604744
740000603,Lunde lv 332,62.877364,17.863702,2282,6831932,1526616
740000604,Undersvik,61.600946,16.306484,2183,6537223,1597368
740000605,Vagnhärad station,58.945735,17.496697,0488,6456724,1432322
740000606,Ödeshög torget,58.228887,14.653296,0509,6434674,1420288
740000607,Gränna hamn,58.028960,14.456045,0680,6465644,1411375
740000608,Hjo busstation,58.305228,14.293490,1497,6359780,1419383
740000609,Vrigstad busstation,57.356522,14.465795,0684,6528922,1448236
740000610,Askersund busstation,58.879132,14.907671,1882,6475788,1361603
740000611,Skara busstation,58.383373,13.439117,1495,6717055,1589893
740000612,Älvkarleby kraftverk,60.560902,17.444024,0319,6724210,1588001
740000613,Skutskär centrum,60.625509,17.412731,0319,6817408,1530648
740000615,Arbrå station,61.470321,16.380029,2183,6469597,1469875
740000616,Mantorp station,58.348625,15.290731,0586,7063794,1703385
740000619,Hörnefors Centrum,63.623619,19.908513,2480,6407469,1408394
740000620,Huskvarna station,57.782494,14.265303,0680,6581057,1628131
740000622,Stockholm Cityterminalen,59.330844,18.056374,0180,6597003,1619535
740000623,Rotebro station,59.476404,17.914337,0163,6355510,1363665
740000624,Gislaved busstation,57.304955,13.543074,0662,6322061,1343963
740000625,Hyltebruk station,56.998597,13.237416,1315,6789468,1547010
740000626,Norrlandsporten,61.217985,16.679929,2183,6709235,1589350
740000627,Marma station,60.490867,17.430611,0319,6480531,1446186
740000628,Vadstena station,58.444508,14.883672,0584,6686563,1533626
740000630,Horndals Bruk station,60.295885,16.413179,2084,6697902,1566224
740000631,Hedesunda busstation,60.393633,17.006264,2180,6778373,1549415
740000632,Holmsveden station,61.118135,16.721789,2182,6733442,1543178
740000633,Järbo busstation,60.715680,16.596060,2181,6770185,1546890
740000635,Lingbo station,61.044972,16.672943,2101,6789125,1571139
740000636,Ljusne torget,61.211271,17.128716,2182,6758693,1572409
740000637,Norrsundet Fabriksplan,60.938012,17.140797,2180,6646365,1451809
740000638,Ställdalen station,59.933652,14.943211,1864,6794599,1571926
740000639,Sandarne,61.260238,17.145441,2182,6710847,1550932
740000640,Årsunda Sörby,60.512010,16.732253,2181,6735331,1480019
740000641,Bjursås Korsvägen,60.734456,15.438877,2080,6434474,1287430
740000642,Skepplanda Albotorget,57.983511,12.211051,1440,6669846,1420724
740000643,Fredriksberg bussplan,60.139534,14.378333,2085,6730112,1482503
740000644,Drottningplan Grycksbo,60.687735,15.484873,2080,6788664,1431956
740000645,Grönklitt,61.207662,14.539198,2034,6788003,1347279
740000646,Sälen Hundfjället hotellet,61.177871,12.966050,2023,6864302,1337964
740000647,Idre Konsum,61.857838,12.726197,2039,6784937,1360049
740000648,Sälen Lindvallen Snöcentret,61.155152,13.205404,2023,6686278,1453806
740000649,Nyhammar torget,60.292080,14.969890,2085,6740294,1448758
740000650,Siljansnäs kiosken,60.776198,14.864656,2029,6420285,1693020
740000651,Fårösund färjeläge,57.865282,19.057912,0980,6982986,1461188
740000653,Pilgrimstad station,62.955127,15.040249,2305,6726204,1498312
740000654,Sundborn affären,60.653044,15.774249,2080,6736050,1505474
740000655,Svärdsjö centrum,60.741375,15.905460,2080,6785401,1355357
740000656,Sälen Högfjällshotellet,61.157610,13.118004,2023,6845173,1358216
740000657,Särna Gamla Motellet,61.694452,13.125447,2039,6787895,1348755
740000658,Sälen Tandådalen Fjällkyrkan,61.177475,12.993535,2023,6686561,1501096
740000659,Vikmanshyttan affären,60.297251,15.824942,2083,6606718,1597546
740000660,Bålsta station,59.569249,17.531016,0305,6675486,1632255
740000661,Gimo busstation,60.176450,18.188321,0382,6662387,1655359
740000662,Hallstavik station,60.050891,18.594162,0188,6230064,1490658
740000663,Lyckeby centrum,56.198695,15.654748,1080,6700718,1614296
740000664,Lövstabruks Herrgård,60.408183,17.879254,0360,6630190,1662628
740000665,Norrtälje busstation,59.759457,18.699231,0188,6627667,1644126
740000666,Rimbo busstation,59.743663,18.368648,0188,6612374,1608253
740000667,Sigtuna busstation,59.617359,17.723223,0191,6697352,1578848
740000668,Söderfors Bruksskolan,60.386439,17.234940,0360,7023600,1452489
740000669,Lit station,63.318412,14.857038,2380,6677220,1616100
740000670,Österbybruk busstation,60.196912,17.898445,0382,6674343,1576312
740000671,Östervåla busstation,60.180473,17.180280,0331,6684989,1641978
740000672,Östhammar busstation,60.258395,18.369976,0382,6610576,1523459
740000673,Hallstahammar station,59.614580,16.220733,1961,6647277,1558572
740000674,Heby station,59.940509,16.852955,0331,6608886,1502108
740000675,Kolsva centrum,59.600061,15.842474,1983,6589707,1516722
740000676,Kungsör station,59.427580,16.099754,1960,6592379,1529231
740000677,Kvicksund station,59.450883,16.320489,0484,6660670,1506692
740000678,Norberg busstation,60.064818,15.925293,1962,6632569,1546857
740000679,Ransta station,59.810003,16.640097,1981,6622264,1535104
740000680,Skultuna,59.718672,16.428960,1980,6638468,1535222
740000681,Sätrabrunn,59.864099,16.433782,1981,6671071,1562334
740000682,Tärnsjö centrum Konsum,60.153482,16.927456,0331,6657055,1490924
740000683,Vad station,60.032323,15.642321,2061,6591346,1508160
740000684,Valskog centrum,59.442544,15.948975,1960,6647346,1526536
740000685,Västerfärnebo,59.944430,16.279894,1981,6968870,1474514
740000686,Stavre station,62.829666,15.304981,2305,6600436,1603651
740000687,Bro station,59.511422,17.635910,0139,6929174,1527310
740000688,Torpshammar station,62.473403,16.334473,2260,6576073,1614248
740000690,Ekerö centrum,59.290113,17.810005,0125,6570643,1631070
740000692,Farsta Strand station,59.236536,18.101664,0180,6577374,1639677
740000693,Fisksätra station,59.294156,18.256648,0182,6548438,1586460
740000694,Gnesta station,59.048713,17.311664,0461,6668305,1667335
740000695,Grisslehamn färjeläge,60.099231,18.813654,0188,6396097,1358435
740000697,Gällstad,57.667492,13.432863,1491,6581268,1647205
740000698,Gustavsberg centrum,59.326524,18.391271,0120,6563028,1633210
740000699,Handen station,59.167568,18.134469,0136,6589653,1622450
740000701,Helenelund station,59.409635,17.961531,0163,6570493,1624140
740000702,Huddinge station,59.237274,17.980261,0126,6593468,1620665
740000703,Häggvik station,59.444372,17.932268,0163,6676755,1528230
740000704,Fors station,60.208269,16.314243,2084,6590958,1615100
740000705,Jakobsberg station,59.423414,17.832892,0123,6560108,1632815
740000706,Jordbro station,59.141501,18.125795,0136,6794042,1555237
740000707,Bergvik Bergviksbron,61.257953,16.834343,2182,6616540,1619835
740000708,Arlanda Norra station,59.651567,17.930643,0191,6553770,1600995
740000709,Järna station,59.093369,17.567246,0181,6594233,1613460
740000710,Kallhäll station,59.453239,17.805754,0123,6250684,1315246
740000711,Förslöv Sandbacksvägen,56.347914,12.816695,1278,6617777,1638798
740000713,Kårsta station,59.656785,18.267464,0115,6585018,1632348
740000714,Lidingö centrum,59.365071,18.132826,0186,6548450,1592575
740000715,Mölnbo station,59.047540,17.418171,0181,6588576,1626731
740000716,Mörby centrum T-bana,59.398709,18.036220,0162,6578496,1632418
740000717,Nacka station,59.306553,18.130056,0182,6594996,1620164
740000718,Norrviken station,59.458221,17.924300,0163,6533411,1623927
740000719,Nynäshamn färjeterminal,58.904692,17.955631,0192,6564898,1604110
